271.9989111201851, 4.430059072369886
275.6700694160882, 16.989099841574784
279.3412277119913, 29.322142447837564
283.0123860078944, 41.848897765193556
286.6835443037975, 53.051949556746536
290.35470259970054, 64.99756674082312
294.0258608956036, 78.13774564330743
297.69701919150674, 90.76135731620991
301.3681774874098, 102.9329726632285
305.03933578331294, 115.70186886945083
307.29957805907173, 139.00862068965517
309.5448482373758, 166.0348883018168
312.3816523751191, 190.62025988472038
316.0528106710222, 205.1487132167054
319.72396896692527, 216.19033774901408
324.34599156118145, 228.44827586206895
328.2278481012658, 239.22413793103448
330.9282700421941, 246.7672413793103
334.4086021505376, 255.06202177503627
338.07976044644073, 265.39336636666997
341.7509187423438, 275.4987127953618
345.4220770382469, 285.60405922405363
349.09323533415, 295.3219802305592
352.76439363005306, 304.9107594296693
356.4355519259562, 314.4349677250817
360.10671022185926, 324.15288873158727
363.77786851776233, 333.38652796035996
367.44902681366545, 342.84616535207465
371.1201851095685, 352.0475191289986
374.7913434054716, 360.9260183874338
378.4625017013747, 370.1596576162066
382.1336599972778, 379.29644048943265
385.8048182931809, 388.04579794047254
389.475976589084, 396.6014426804193
393.14713488498705, 405.9642237165874
396.8182931808901, 414.29387029359214
399.15448482373756, 418.95373717711027
